Filename,Method,OutlierFraction,NumTrials,BiasCorrection,NumOGKIterations,UnivariateEstimator,ReweightingMethod,NumConcentrationSteps,StartMethod,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
visualizing_livestock,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualizing_livestock,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vowels,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.12536443148688045,0.12536443148688045,0.12427745664739884,0.1246376811594203,0.12500000000000003,0.12481857764876633,0.12445730824891461,0.1246376811594203,0.12427745664739884,0.1246376811594203
vowels,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2750000000000001,0.2750000000000001,0.2750000000000001,0.2750000000000001,0.2750000000000001,0.2750000000000001,0.2750000000000001,0.2750000000000001,0.2750000000000001,0.2750000000000001
vowels,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724
vowels,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724
wbc,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2198952879581152,0.2198952879581152,0.2198952879581152,0.22105263157894736,0.21761658031088082,0.2198952879581152,0.21875,0.21875,0.22105263157894736,0.21875
wbc,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2282608695652174,0.2282608695652174,0.2282608695652174,0.2282608695652174,0.2282608695652174,0.2282608695652174,0.2282608695652174,0.2282608695652174,0.2282608695652174,0.2282608695652174
wbc,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.2245989304812834,0.2245989304812834,0.2245989304812834,0.2245989304812834,0.2245989304812834,0.2245989304812834,0.2245989304812834,0.2245989304812834,0.2245989304812834,0.2245989304812834
wbc,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.22702702702702707,0.22702702702702707,0.22702702702702707,0.22702702702702707,0.22702702702702707,0.22702702702702707,0.22702702702702707,0.22702702702702707,0.22702702702702707,0.22702702702702707
wine,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.4878048780487805,0.47619047619047616,0.4878048780487805,0.47619047619047616,0.4651162790697675,0.47619047619047616,0.5,0.5,0.5263157894736842,0.4878048780487805
wine,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304
wine,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.37837837837837834,0.37837837837837834,0.37837837837837834,0.37837837837837834,0.37837837837837834,0.37837837837837834,0.37837837837837834,0.37837837837837834,0.37837837837837834,0.37837837837837834
wine,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
wine,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522
wine,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.47619047619047616,0.4878048780487805,0.4878048780487805,0.5,0.5,0.4878048780487805,0.47619047619047616,0.4878048780487805,0.47619047619047616,0.4878048780487805
wine,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.4444444444444445,0.4444444444444445,0.4255319148936171,0.4347826086956522,0.4255319148936171,0.4347826086956522,0.4444444444444445,0.4347826086956522,0.4347826086956522,0.45454545454545453
wine,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.4878048780487805,0.5,0.5128205128205129,0.5,0.5128205128205129,0.4878048780487805,0.5,0.4878048780487805,0.4878048780487805,0.5
wine,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.47619047619047616,0.5,0.5,0.4878048780487805,0.47619047619047616,0.4878048780487805,0.4878048780487805,0.4651162790697675,0.4651162790697675,0.47619047619047616
annthyroid,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221
annthyroid,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.4468864468864469,0.4468864468864469,0.4468864468864469,0.4468864468864469,0.4468864468864469,0.4468864468864469,0.4468864468864469,0.4468864468864469,0.4468864468864469,0.4468864468864469
annthyroid,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.44168260038240914,0.44168260038240914,0.44168260038240914,0.44168260038240914,0.44168260038240914,0.44168260038240914,0.44168260038240914,0.44168260038240914,0.44168260038240914,0.4426386233269598
annthyroid,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.4155844155844156,0.4137353433835846,0.4132162275198662,0.4155844155844156,0.41575859178541497,0.4137353433835846,0.4139086719731881,0.4137353433835846,0.4139086719731881,0.4139086719731881
annthyroid,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.39291338582677166,0.39291338582677166,0.39291338582677166,0.39291338582677166,0.39291338582677166,0.39291338582677166,0.39291338582677166,0.39291338582677166,0.3933780055183287,0.39291338582677166
annthyroid,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.3933780055183287,0.3933780055183287,0.39291338582677166,0.3933780055183287,0.39291338582677166,0.39291338582677166,0.3933780055183287,0.39291338582677166,0.39291338582677166,0.39291338582677166
annthyroid,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.3932230102442868,0.39291338582677166,0.39306813706183535,0.39291338582677166,0.3932230102442868,0.39291338582677166,0.3932230102442868,0.3932230102442868,0.39306813706183535,0.3932230102442868
annthyroid,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.4424942263279446,0.4424942263279446,0.4431082331174838,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.44269870609981515,0.44269870609981515,0.4424942263279446,0.4424942263279446
annthyroid,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.43156486847971465,0.43175735950044597,0.43156486847971465,0.43156486847971465,0.4326494201605709,0.43175735950044597,0.43156486847971465,0.43156486847971465,0.43175735950044597,0.43175735950044597
CastMetal1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CastMetal1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appendicitis,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.43076923076923074,0.43076923076923074,0.43076923076923074,0.43076923076923074,0.43076923076923074,0.43076923076923074,0.43076923076923074,0.43076923076923074,0.43076923076923074,0.43076923076923074
appendicitis,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5333333333333333,0.5245901639344264,0.5245901639344264
appendicitis,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.5490196078431373,0.5490196078431373,0.5490196078431373,0.5384615384615384,0.5490196078431373,0.5490196078431373,0.5490196078431373,0.5490196078431373,0.5490196078431373,0.5490196078431373
arsenic-female-bladder,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.254335260115607,0.254335260115607,0.254335260115607,0.254335260115607,0.254335260115607,0.254335260115607,0.254335260115607,0.254335260115607,0.254335260115607,0.254335260115607
arsenic-female-bladder,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.2738095238095238,0.2738095238095238,0.2738095238095238,0.2738095238095238,0.2738095238095238,0.2738095238095238,0.2738095238095238,0.2738095238095238,0.2738095238095238,0.2738095238095238
arsenic-female-bladder,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482
arsenic-female-lung,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
arsenic-female-lung,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.29906542056074764,0.29906542056074764,0.29906542056074764,0.29906542056074764,0.29906542056074764,0.29906542056074764,0.29906542056074764,0.29906542056074764,0.29906542056074764,0.29906542056074764
arsenic-female-lung,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
arsenic-male-bladder,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692
arsenic-male-lung,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825
cardio,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardio,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
climate-model-simulation-crashes,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pima,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.340632603406326,0.340632603406326,0.340632603406326,0.340632603406326,0.340632603406326,0.340632603406326,0.340632603406326,0.340632603406326,0.340632603406326,0.340632603406326
pima,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.3284313725490196,0.32512315270935954,0.3300492610837439,0.3300492610837439,0.32592592592592595,0.33415233415233414,0.32512315270935954,0.32512315270935954,0.332518337408313,0.3300492610837439
pima,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.35714285714285715,0.36018957345971564,0.35714285714285715,0.35714285714285715,0.36018957345971564,0.35629453681710216,0.35629453681710216,0.35629453681710216,0.35629453681710216,0.35629453681710216
pima,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.3579952267303102,0.35629453681710216,0.35629453681710216,0.3579952267303102,0.3532219570405728,0.35629453681710216,0.35714285714285715,0.35238095238095235,0.35629453681710216,0.35629453681710216
pima,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.35629453681710216,0.35629453681710216,0.35629453681710216,0.35629453681710216,0.35154394299287406,0.35629453681710216,0.35629453681710216,0.35933806146572106,0.35629453681710216,0.35154394299287406
pima,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.4264392324093817,0.4264392324093817,0.4264392324093817,0.4264392324093817,0.4264392324093817,0.4264392324093817,0.4264392324093817,0.4264392324093817,0.4264392324093817,0.4264392324093817
satellite,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.6809432146294514,0.6809432146294514,0.6806156806156807,0.6806156806156807,0.6806156806156807,0.6807794082270869,0.6809432146294514,0.6809432146294514,0.6807794082270869,0.6809432146294514
satellite,olivehawkins,0.5,250,1,2,tauscale,rfch,10,classical,0,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275
satellite,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.6807794082270869,0.6806156806156807,0.6806156806156807,0.6809432146294514,0.6806156806156807,0.6806156806156807,0.6809432146294514,0.6806156806156807,0.6809432146294514,0.6807794082270869
satellite,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.6809432146294514,0.6806257521058964,0.680298292037527,0.6807794082270869,0.6809432146294514,0.6809432146294514,0.6807794082270869,0.6806156806156807,0.6806156806156807,0.6807794082270869
satimage-2,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.1168724279835391,0.1168724279835391,0.1168724279835391,0.11677631578947369,0.1168724279835391,0.11677631578947369,0.1168724279835391,0.1168724279835391,0.11677631578947369,0.11677631578947369
satimage-2,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.11076443057722309,0.11085089773614364,0.11076443057722309,0.1109375,0.11102423768569195,0.11059190031152648,0.1109375,0.11076443057722309,0.11076443057722309,0.11076443057722309
thyroid,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.1834319526627219,0.1834319526627219,0.1834319526627219,0.1834319526627219,0.1834319526627219,0.1834319526627219,0.1834319526627219,0.1834319526627219,0.1834319526627219,0.1834319526627219
vertebral,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.025974025974025972,0.025974025974025972,0.025974025974025972,0.025974025974025972,0.025974025974025972,0.025974025974025972,0.025974025974025972,0.025974025974025972,0.025974025974025972,0.025974025974025972
vertebral,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.18867924528301885,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0
vertebral,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.0,0.20202020202020202
wbc,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
wbc,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
wbc,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.25,0.25149700598802394,0.25301204819277107,0.2545454545454546,0.25,0.2545454545454546,0.25609756097560976,0.25,0.25149700598802394,0.25766871165644173
wbc,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.21761658031088082,0.22105263157894736,0.21761658031088082,0.22105263157894736,0.21761658031088082,0.21875,0.21761658031088082,0.21761658031088082,0.21761658031088082,0.21875
wbc,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.21875,0.22105263157894736,0.21761658031088082,0.21875,0.22105263157894736,0.2198952879581152,0.22105263157894736,0.21875,0.21875,0.21875
wbc,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.21761658031088082,0.21649484536082472,0.21761658031088082,0.21538461538461542,0.21649484536082472,0.21761658031088082,0.21538461538461542,0.21538461538461542,0.21649484536082472,0.21649484536082472
annthyroid,olivehawkins,0.05,750,1,2,tauscale,rfch,10,classical,0,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694
annthyroid,fmcd,0.05,750,1,2,tauscale,rfch,10,classical,0,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221
annthyroid,fmcd,0.05,250,1,2,tauscale,rfch,10,classical,0,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221
annthyroid,olivehawkins,0.05,250,1,2,tauscale,rfch,10,classical,0,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694
annthyroid,olivehawkins,0.25,750,1,2,tauscale,rfch,10,classical,0,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114
annthyroid,fmcd,0.25,750,1,2,tauscale,rfch,10,classical,0,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446
annthyroid,fmcd,0.25,250,1,2,tauscale,rfch,10,classical,0,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4431082331174838,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446
annthyroid,fmcd,0.25,500,0,2,tauscale,rfch,10,classical,0,0.44228993536472755,0.44228993536472755,0.44228993536472755,0.44228993536472755,0.44228993536472755,0.44228993536472755,0.44228993536472755,0.44228993536472755,0.44269870609981515,0.44228993536472755
annthyroid,ogk,0.25,500,1,2,tauscale,rfch,10,classical,0,0.3698060941828255,0.3698060941828255,0.3698060941828255,0.3698060941828255,0.3698060941828255,0.3698060941828255,0.3698060941828255,0.3698060941828255,0.3698060941828255,0.3698060941828255
appendicitis,ogk,0.5,500,1,1,qn,rfch,10,classical,0,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425
appendicitis,fmcd,0.5,500,1,1,tauscale,rfch,10,classical,0,0.45714285714285713,0.463768115942029,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713
appendicitis,ogk,0.5,500,1,3,qn,rfch,10,classical,0,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617
appendicitis,fmcd,0.5,500,1,3,tauscale,rfch,10,classical,0,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.463768115942029,0.45714285714285713,0.45714285714285713,0.463768115942029,0.45714285714285713,0.45714285714285713
appendicitis,olivehawkins,0.4,750,1,2,tauscale,rfch,10,classical,0,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449
appendicitis,fmcd,0.4,750,1,2,tauscale,rfch,10,classical,0,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5333333333333333,0.5245901639344264
appendicitis,olivehawkins,0.4,250,1,2,tauscale,rfch,10,classical,0,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449
appendicitis,fmcd,0.4,250,1,2,tauscale,rfch,10,classical,0,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5333333333333333,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264
appendicitis,olivehawkins,0.5,250,1,2,tauscale,rfch,10,classical,0,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646
appendicitis,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.45714285714285713,0.463768115942029,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.463768115942029,0.45714285714285713
arsenic-female-bladder,fmcd,0.5,500,1,2,qn,rfch,10,classical,0,0.26794258373205737,0.26794258373205737,0.26794258373205737,0.26794258373205737,0.26794258373205737,0.26794258373205737,0.26794258373205737,0.26794258373205737,0.26794258373205737,0.26794258373205737
arsenic-female-bladder,ogk,0.5,500,1,3,qn,rfch,10,classical,0,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904
arsenic-female-bladder,ogk,0.5,500,1,1,qn,rfch,10,classical,0,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.24050632911392406
arsenic-female-lung,fmcd,0.5,500,1,2,qn,rfch,10,classical,0,0.2162162162162162,0.2162162162162162,0.2162162162162162,0.2162162162162162,0.2162162162162162,0.2162162162162162,0.2162162162162162,0.2162162162162162,0.2162162162162162,0.2162162162162162
arsenic-female-lung,ogk,0.5,500,1,3,qn,rfch,10,classical,0,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284
arsenic-female-lung,ogk,0.5,500,1,1,qn,rfch,10,classical,0,0.30927835051546393,0.30927835051546393,0.30927835051546393,0.30927835051546393,0.30927835051546393,0.30927835051546393,0.30927835051546393,0.30927835051546393,0.30927835051546393,0.30927835051546393
arsenic-male-bladder,ogk,0.5,500,1,1,qn,rfch,10,classical,0,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469
arsenic-male-bladder,fmcd,0.5,500,1,1,tauscale,rfch,10,classical,0,0.1797752808988764,0.18604651162790697,0.1797752808988764,0.1797752808988764,0.18604651162790697,0.18604651162790697,0.18604651162790697,0.1797752808988764,0.1797752808988764,0.1797752808988764
arsenic-male-lung,ogk,0.5,500,1,1,qn,rfch,10,classical,0,0.25490196078431376,0.25490196078431376,0.25490196078431376,0.25490196078431376,0.25490196078431376,0.25490196078431376,0.25490196078431376,0.25490196078431376,0.25490196078431376,0.25490196078431376
arsenic-male-lung,fmcd,0.5,500,1,1,tauscale,rfch,10,classical,0,0.16149068322981366,0.16149068322981366,0.155688622754491,0.16149068322981366,0.155688622754491,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366
cardio,fmcd,0.05,750,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.05,250,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
climate-model-simulation-crashes,fmcd,0.4,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
